Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
"Consecuencias graves tras Intoxicación alimentaria masiva en Belgrano, CABA","Un grave intoxicación alimentaria masiva se registró en Belgrano, CABA. El incidente obligando a evacuar a residentes de la zona. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Intoxicación masiva,-34.605582,-58.436494,03/11/2002
Contaminación ambiental severa deja múltiples daños en Chamical,"Un grave contaminación ambiental severa se registró en Chamical, La Rioja. El incidente obligando a evacuar a residentes de la zona. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Contaminación,-30.308658,-66.338457,19/05/2019
"Polución del aire causa estragos en Recoleta, CABA","Grave polución del aire ocurrió en las inmediaciones de Recoleta, CABA. El incidente causando daños en cultivos y producción agrícola. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Contaminación,-34.566483,-58.394848,26/07/2021
Emergencia por Derrame con riesgo ambiental en Aguilares,"Un grave derrame con riesgo ambiental se registró en Aguilares, Tucumán. El incidente destruyendo viviendas y dejando a familias evacuadas. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Derrame,-27.462623,-65.606485,07/10/2000
Habitantes de Chilecito afrontan Derrame con riesgo ambiental,"Un grave derrame con riesgo ambiental se registró en Chilecito, La Rioja. El incidente resultando en el cierre temporal de escuelas y comercios. Se ha declarado estado de emergencia en la región para facilitar la asistencia.",Desastre Tecnológico - Derrame,-29.193649,-67.45358,02/05/2016
"Contaminación ambiental severa provoca emergencia en Lobos, Buenos Aires","Un grave contaminación ambiental severa se registró en Lobos, Buenos Aires. El incidente dejando a la población incomunicada por varias horas. Equipos de rescate continúan buscando posibles víctimas.",Desastre Tecnológico - Contaminación,-35.168706,-59.08029,30/10/2023
"Casos agrupados de enfermedad genera crisis en La Boca, CABA","Un grave casos agrupados de enfermedad se registró en La Boca, CABA. El incidente dejando a la población incomunicada por varias horas. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Evento sanitario,-34.618825,-58.3501,25/11/2021
"Confirman Intoxicación por sustancias químicas de gran magnitud en Merlo, San Luis","Autoridades confirmaron un intoxicación por sustancias químicas en Merlo, San Luis. El incidente dejando varios heridos y daños materiales. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Intoxicación masiva,-32.339838,-65.028684,18/10/2005
Villa Ángela afectado por Contaminación en río,"Autoridades confirmaron un contaminación en río en Villa Ángela, Chaco. El incidente dejando un rastro de destrucción importante. Defensa Civil coordina las tareas de asistencia y reconstrucción.",Desastre Tecnológico - Contaminación,-27.578379,-60.678947,06/11/2024
"Emergencia sanitaria por intoxicación impacta en Rawson, Chubut","Un grave emergencia sanitaria por intoxicación se registró en Rawson, Chubut. El incidente afectando el normal desarrollo de actividades en la zona. Se ha establecido un centro de operaciones para coordinar las ayudas.",Desastre Tecnológico - Intoxicación masiva,-43.335124,-65.13204,23/12/2018
Confirman Alerta epidemiológica de gran magnitud en Tolhuin,"Autoridades confirmaron un alerta epidemiológica en Tolhuin, Tierra del Fuego. El incidente destruyendo viviendas y dejando a familias evacuadas. Se han habilitado refugios temporales para las familias afectadas.",Desastre Tecnológico - Evento sanitario,-54.553901,-67.238567,16/05/2011
"Autoridades responden a Contaminación ambiental severa en La Toma, San Luis","Un grave contaminación ambiental severa se registró en La Toma, San Luis. El incidente generando preocupación entre autoridades provinciales. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Contaminación,-33.036206,-65.585283,28/02/2025
"Emergencia por Emisión de sustancias tóxicas en Santa Fe, Santa Fe","Grave emisión de sustancias tóxicas ocurrió en las inmediaciones de Santa Fe, Santa Fe. El incidente dejando a varios sectores sin comunicación. Especialistas evalúan los daños para iniciar las reparaciones necesarias.",Desastre Tecnológico - Contaminación,-31.667759,-60.664174,21/08/2010
Impacto de Emisión de sustancias tóxicas en comunidad de Lomas de Zamora,"Un grave emisión de sustancias tóxicas se registró en Lomas de Zamora, Buenos Aires. El incidente provocando cortes de energía y problemas en el suministro de agua. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Contaminación,-34.73391,-58.418817,08/05/2015
"Serio incidente: Intoxicación colectiva en Villaguay, Entre Ríos","Grave intoxicación colectiva ocurrió en las inmediaciones de Villaguay, Entre Ríos. El incidente provocando cortes de energía y problemas en el suministro de agua. Se ha declarado estado de emergencia en la región para facilitar la asistencia.",Desastre Tecnológico - Intoxicación masiva,-31.857928,-59.000321,17/05/2024
"Preocupación por Brote de enfermedad contagiosa en La Falda, Córdoba","Grave brote de enfermedad contagiosa ocurrió en las inmediaciones de La Falda, Córdoba. El incidente bloqueando las principales vías de acceso. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Evento sanitario,-31.05403,-64.499326,05/10/2001
"Intoxicación colectiva impacta en Santiago del Estero, Santiago del Estero","Un grave intoxicación colectiva se registró en Santiago del Estero, Santiago del Estero. El incidente destruyendo viviendas y dejando a familias evacuadas. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Intoxicación masiva,-27.831167,-64.30329,15/01/2017
Alerta por Contaminación en río en Reconquista,"Un grave contaminación en río se registró en Reconquista, Santa Fe. El incidente provocando cortes de energía y problemas en el suministro de agua. Se ha establecido un centro de operaciones para coordinar las ayudas.",Desastre Tecnológico - Contaminación,-29.106475,-59.662884,26/07/2001
Situación crítica por Crisis ambiental por contaminantes en Andalgalá,"Un grave crisis ambiental por contaminantes se registró en Andalgalá, Catamarca. El incidente obligando a evacuar a residentes de la zona. Especialistas evalúan los daños para iniciar las reparaciones necesarias.",Desastre Tecnológico - Contaminación,-27.596419,-66.331944,12/02/2011
"Contaminación de fuente hídrica genera crisis en Metán, Salta","Autoridades confirmaron un contaminación de fuente hídrica en Metán, Salta. El incidente generando preocupación entre autoridades provinciales. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Contaminación,-25.488734,-64.923597,12/02/2003
Habitantes de General Roca afrontan Derrame en curso de agua,"Grave derrame en curso de agua ocurrió en las inmediaciones de General Roca, Río Negro. El incidente causando daños en cultivos y producción agrícola. Defensa Civil coordina las tareas de asistencia y reconstrucción.",Desastre Tecnológico - Derrame,-38.983371,-67.603147,05/01/2022
Serio incidente: Emergencia de salud pública en Santa María,"Grave emergencia de salud pública ocurrió en las inmediaciones de Santa María, Catamarca. El incidente dejando a la población incomunicada por varias horas. Defensa Civil coordina las tareas de asistencia y reconstrucción.",Desastre Tecnológico - Evento sanitario,-26.711184,-66.000128,26/12/2022
"Casos de intoxicación por consumo causa estragos en Monteros, Tucumán","Grave casos de intoxicación por consumo ocurrió en las inmediaciones de Monteros, Tucumán. El incidente resultando en el cierre temporal de escuelas y comercios. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Intoxicación masiva,-27.204097,-65.487914,04/02/2024
"San Miguel de Tucumán en alerta por Emisión de sustancias tóxicas, Tucumán","Grave emisión de sustancias tóxicas ocurrió en las inmediaciones de San Miguel de Tucumán, Tucumán. El incidente resultando en el cierre temporal de escuelas y comercios. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Contaminación,-26.846668,-65.210697,06/07/2010
Río Cuarto en alerta por Intoxicación por sustancias químicas,"Grave intoxicación por sustancias químicas ocurrió en las inmediaciones de Río Cuarto, Córdoba. El incidente causando daños en cultivos y producción agrícola. Se ha convocado al comité de crisis para coordinar las acciones de respuesta.",Desastre Tecnológico - Intoxicación masiva,-33.140538,-64.305767,31/07/2007
Crisis sanitaria deja múltiples daños en Villa Krause,"Un grave crisis sanitaria se registró en Villa Krause, San Juan. El incidente destruyendo viviendas y dejando a familias evacuadas. El intendente local se ha trasladado al lugar para supervisar las operaciones.",Desastre Tecnológico - Evento sanitario,-31.52493,-68.574263,27/07/2024
"Autoridades responden a Intoxicación alimentaria masiva en Tigre, Buenos Aires","Grave intoxicación alimentaria masiva ocurrió en las inmediaciones de Tigre, Buenos Aires. El incidente dejando varios heridos y daños materiales. El intendente local se ha trasladado al lugar para supervisar las operaciones.",Desastre Tecnológico - Intoxicación masiva,-34.447415,-58.538588,24/02/2012
"Chepes en alerta por Contaminación ambiental severa, La Rioja","Grave contaminación ambiental severa ocurrió en las inmediaciones de Chepes, La Rioja. El incidente provocando cortes de energía y problemas en el suministro de agua. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Contaminación,-31.371753,-66.592972,08/08/2022
"Charata sufre las consecuencias de Intoxicación alimentaria masiva, Chaco","Autoridades confirmaron un intoxicación alimentaria masiva en Charata, Chaco. El incidente provocando cortes de energía y problemas en el suministro de agua. Se ha declarado estado de emergencia en la región para facilitar la asistencia.",Desastre Tecnológico - Intoxicación masiva,-27.250551,-61.190673,07/07/2008
Viedma afectado por Intoxicación alimentaria masiva,"Grave intoxicación alimentaria masiva ocurrió en las inmediaciones de Viedma, Río Negro. El incidente obligando a evacuar a residentes de la zona. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Intoxicación masiva,-40.842165,-63.023197,18/06/2002
"Paraná en alerta por Emergencia de salud pública, Entre Ríos","Grave emergencia de salud pública ocurrió en las inmediaciones de Paraná, Entre Ríos. El incidente provocando la activación de protocolos de emergencia. Se ha iniciado una investigación para determinar las causas exactas del incidente.",Desastre Tecnológico - Evento sanitario,-31.692938,-60.538244,22/01/2015
"Alerta por Alerta sanitaria en Aimogasta, La Rioja","Grave alerta sanitaria ocurrió en las inmediaciones de Aimogasta, La Rioja. El incidente generando serios daños ambientales en la región. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Evento sanitario,-28.522176,-66.76431,05/12/2001
